Run	Assay Type	BioSample	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Bytes	AvgSpotLen	Bases	BioProject	create_date	version	Library Name	Collection_Date	geo_loc_name_country	geo_loc_name_country_continent	Isolation_source	BioSampleModel	geo_loc_name	Year	Month	Date	isolation_source_categ	collection	species_identified
SRR17226565	WGS	SAMN24018296	CHRU BESANCON	public	run.zq,fastq,sra	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX13405619	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-669	SRP350707	139935277.0	273.0	341738899.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-669	2019-09-12	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-09-12	evironmental	SRA	paeruginosa
SRR17226566	WGS	SAMN24018295	CHRU BESANCON	public	run.zq,fastq,sra	s3,ncbi,gs	s3.us-east-1,gs.US,ncbi.public	SRX13405618	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-668	SRP350707	363300239.0	267.0	899868682.0	PRJNA788732	2021-12-14T09:02:00Z	1.0	BES-668	2019-09-09	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-09-09	evironmental	SRA	paeruginosa
SRR17226567	WGS	SAMN24018294	CHRU BESANCON	public	sra,fastq,run.zq	gs,s3,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX13405617	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-667	SRP350707	267493911.0	274.0	658910274.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-667	2019-09-09	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-09-09	evironmental	SRA	paeruginosa
SRR17226568	WGS	SAMN24018204	CHRU BESANCON	public	fastq,sra,run.zq	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX13405616	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-577	SRP350707	297561711.0	276.0	739652852.0	PRJNA788732	2021-12-14T09:01:00Z	1.0	BES-577	2019-10-24	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-10-24	evironmental	SRA	paeruginosa
SRR17226569	WGS	SAMN24018195	CHRU BESANCON	public	run.zq,fastq,sra	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.US	SRX13405615	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-568	SRP350707	450849351.0	276.0	1114601585.0	PRJNA788732	2021-12-14T09:01:00Z	1.0	BES-568	2019-03-04	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-03-04	evironmental	SRA	paeruginosa
SRR17226570	WGS	SAMN24018194	CHRU BESANCON	public	sra,run.zq,fastq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX13405614	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-567	SRP350707	249898990.0	279.0	612445350.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-567	2019-02-23	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-02-23	evironmental	SRA	paeruginosa
SRR17226571	WGS	SAMN24018293	CHRU BESANCON	public	fastq,sra,run.zq	ncbi,s3,gs	gs.US,s3.us-east-1,ncbi.public	SRX13405886	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-666	SRP350707	252580287.0	272.0	624609250.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-666	2019-09-05	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-09-05	evironmental	SRA	paeruginosa
SRR17226572	WGS	SAMN24018292	CHRU BESANCON	public	run.zq,fastq,sra	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX13405885	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-665	SRP350707	163468111.0	274.0	402146820.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-665	2019-09-05	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-09-05	evironmental	SRA	paeruginosa
SRR17226573	WGS	SAMN24018291	CHRU BESANCON	public	fastq,sra,run.zq	s3,ncbi,gs	gs.US,ncbi.public,s3.us-east-1	SRX13405884	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-664	SRP350707	111990046.0	275.0	276184695.0	PRJNA788732	2021-12-14T08:59:00Z	1.0	BES-664	2019-09-05	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-09-05	evironmental	SRA	paeruginosa
SRR17226574	WGS	SAMN24018290	CHRU BESANCON	public	run.zq,sra,fastq	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX13405883	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-663	SRP350707	132641946.0	284.0	326400418.0	PRJNA788732	2021-12-14T08:59:00Z	1.0	BES-663	2019-03-04	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-03-04	evironmental	SRA	paeruginosa
SRR17226575	WGS	SAMN24018289	CHRU BESANCON	public	run.zq,sra,fastq	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX13405882	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-662	SRP350707	203127536.0	276.0	498718993.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-662	2019-09-02	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-09-02	evironmental	SRA	paeruginosa
SRR17226576	WGS	SAMN24018288	CHRU BESANCON	public	run.zq,fastq,sra	s3,gs,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX13405881	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-661	SRP350707	138243740.0	278.0	339025573.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-661	2019-09-02	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-09-02	evironmental	SRA	paeruginosa
SRR17226577	WGS	SAMN24018287	CHRU BESANCON	public	fastq,run.zq,sra	ncbi,gs,s3	gs.US,s3.us-east-1,ncbi.public	SRX13405880	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-660	SRP350707	79950874.0	267.0	196463756.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-660	2019-08-29	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-08-29	evironmental	SRA	paeruginosa
SRR17226578	WGS	SAMN24018286	CHRU BESANCON	public	run.zq,fastq,sra	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	SRX13405879	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-659	SRP350707	137105642.0	274.0	337951685.0	PRJNA788732	2021-12-14T09:01:00Z	1.0	BES-659	2019-08-26	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-08-26	evironmental	SRA	paeruginosa
SRR17226579	WGS	SAMN24018285	CHRU BESANCON	public	fastq,sra,run.zq	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX13405878	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-658	SRP350707	112198359.0	278.0	276238842.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-658	2019-08-24	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-08-24	evironmental	SRA	paeruginosa
SRR17226580	WGS	SAMN24018284	CHRU BESANCON	public	fastq,sra,run.zq	ncbi,gs,s3	gs.US,ncbi.public,s3.us-east-1	SRX13405877	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-657	SRP350707	185386682.0	276.0	458080693.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-657	2019-08-12	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-08-12	evironmental	SRA	paeruginosa
SRR17226581	WGS	SAMN24018203	CHRU BESANCON	public	sra,fastq,run.zq	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX13405876	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-576	SRP350707	469129218.0	268.0	1168214096.0	PRJNA788732	2021-12-14T09:02:00Z	1.0	BES-576	2019-10-27	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-10-27	evironmental	SRA	paeruginosa
SRR17226582	WGS	SAMN24018283	CHRU BESANCON	public	sra,run.zq,fastq	s3,ncbi,gs	gs.US,s3.us-east-1,ncbi.public	SRX13405875	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-656	SRP350707	204193242.0	276.0	501465195.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-656	2019-08-12	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-08-12	evironmental	SRA	paeruginosa
SRR17226583	WGS	SAMN24018282	CHRU BESANCON	public	sra,fastq,run.zq	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX13405874	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-655	SRP350707	272466883.0	272.0	674567334.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-655	2019-08-12	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-08-12	evironmental	SRA	paeruginosa
SRR17226584	WGS	SAMN24018281	CHRU BESANCON	public	run.zq,sra,fastq	ncbi,gs,s3	gs.US,ncbi.public,s3.us-east-1	SRX13405873	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-654	SRP350707	359231172.0	271.0	888273400.0	PRJNA788732	2021-12-14T16:01:00Z	1.0	BES-654	2019-08-08	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-08-08	evironmental	SRA	paeruginosa
SRR17226585	WGS	SAMN24018280	CHRU BESANCON	public	sra,fastq,run.zq	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX13405872	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-653	SRP350707	274852835.0	271.0	681491283.0	PRJNA788732	2021-12-14T20:26:00Z	1.0	BES-653	2019-08-07	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-08-07	evironmental	SRA	paeruginosa
SRR17226586	WGS	SAMN24018279	CHRU BESANCON	public	fastq,run.zq,sra	s3,ncbi,gs	ncbi.public,gs.US,s3.us-east-1	SRX13405871	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-652	SRP350707	188945864.0	280.0	463028423.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-652	2019-03-04	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-03-04	evironmental	SRA	paeruginosa
SRR17226587	WGS	SAMN24018278	CHRU BESANCON	public	fastq,sra,run.zq	s3,ncbi,gs	s3.us-east-1,gs.US,ncbi.public	SRX13405870	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-651	SRP350707	832685184.0	272.0	2043596446.0	PRJNA788732	2021-12-14T09:03:00Z	1.0	BES-651	2019-07-29	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-07-29	evironmental	SRA	paeruginosa
SRR17226588	WGS	SAMN24018277	CHRU BESANCON	public	run.zq,sra,fastq	s3,ncbi,gs	ncbi.public,s3.us-east-1,gs.US	SRX13405869	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-04-29T00:00:00Z	BES-650	SRP350707	198462300.0	277.0	487943168.0	PRJNA788732	2021-12-14T09:00:00Z	1.0	BES-650	2019-08-01	France	Europe	Intensive Care Unit	Microbe\, viral or environmental	France: Besancon	2019.0		2019-08-01	evironmental	SRA	paeruginosa
SRR14436848	WGS	SAMN19026387	UPHL_ID	public	run.zq,sra	s3,ncbi,gs	s3.us-east-1,gs.US,ncbi.public	SRX10787905	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-05-05T00:00:00Z	2021CK-00865	SRP074197	73739331.0	383.0	262868077.0	PRJNA288601	2023-05-20T02:39:00Z	2.0	2021CK-00865	2021-03-22	USA	North America	skin	Pathogen.cl	USA	2021.0		2021-03-22	human	SRA	paeruginosa
SRR14436879	WGS	SAMN19026437	UPHL_ID	public	run.zq,sra	s3,gs,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX10787874	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-05-05T00:00:00Z	2021CK-00915	SRP074197	101019442.0	296.0	165531525.0	PRJNA288601	2021-05-05T21:49:00Z	1.0	2021CK-00915	2021-04-19	USA	North America	urine	Pathogen.cl	USA	2021.0		2021-04-19	human	SRA	paeruginosa
SRR14436882	WGS	SAMN19026434	UPHL_ID	public	sra,run.zq	gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX10787871	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-05-05T00:00:00Z	2021CK-00912	SRP074197	227463178.0	298.0	860680621.0	PRJNA288601	2023-05-20T02:40:00Z	2.0	2021CK-00912	2021-04-05	USA	North America	sputum	Pathogen.cl	USA	2021.0		2021-04-05	human	SRA	paeruginosa
SRR14436884	WGS	SAMN19026433	UPHL_ID	public	run.zq,sra	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.US	SRX10787869	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-05-05T00:00:00Z	2021CK-00911	SRP074197	237421049.0	297.0	897119191.0	PRJNA288601	2023-05-20T02:41:00Z	2.0	2021CK-00911	2021-04-05	USA	North America	skin	Pathogen.cl	USA	2021.0		2021-04-05	human	SRA	paeruginosa
SRR14436913	WGS	SAMN19026471	SAN DIEGO STATE UNIVERSITY	public	fastq,sra,run.zq	ncbi,s3,gs	gs.US,ncbi.public,s3.us-east-1	SRX10787941	NextSeq 550	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-06-07T00:00:00Z	PA291	SRP318639	273823154.0	268.0	629114851.0	PRJNA727612	2021-05-05T21:51:00Z	1.0	PA291_illumina	2020-07-09	USA	North America	sputum sample	Pathogen.cl	USA: San Diego	2020.0		2020-07-09	evironmental	SRA	paeruginosa
SRR18063000	WGS	SAMN26028538	UPHL_ID	public	sra,run.zq	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX14214700	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-02-22T00:00:00Z	2022CK-00096	SRP074197	135177500.0	474.0	510908995.0	PRJNA288601	2023-05-20T03:04:00Z	2.0	2022CK-00096	2022-02-04	USA	North America	Tissue	Pathogen.cl	USA	2022.0		2022-02-04	human	SRA	paeruginosa
SRR18063001	WGS	SAMN26028537	UPHL_ID	public	run.zq,sra	s3,gs,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX14214699	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2022-02-22T00:00:00Z	2022CK-00095	SRP074197	203636235.0	480.0	772059407.0	PRJNA288601	2023-05-20T03:05:00Z	2.0	2022CK-00095	2022-01-31	USA	North America	Wound/Abscess	Pathogen.cl	USA	2022.0		2022-01-31	human	SRA	paeruginosa
SRR14585691	WGS	SAMN19267100	COMPLEXO HOSPITALARIO UNIVERSITARIO A CORUNA	public	sra,run.zq,fastq	ncbi,gs,s3	gs.US,ncbi.public,s3.us-east-1	SRX10932982	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-05-19T00:00:00Z	P.aer-1-ST260-AmpC-F147L, G248S	SRP186219	1016710627.0	302.0	3215168406.0	PRJNA523008	2021-05-19T13:18:00Z	1.0	Library-1	2020-01-01	Spain	Europe	sputum	Pathogen.cl	Spain: A Coruna	2020.0		2020-01-01	human	SRA	paeruginosa
SRR14519176	WGS	SAMN19112892	BEIJING INSTITUTE OF RADIATION MEDICINE	public	fastq,run.zq,sra	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX10864727	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P1-S14	SRP319614	523988732.0	300.0	1513998900.0	PRJNA729183	2021-05-15T16:03:00Z	1.0	P1-S14	2019-04-23	China	Asia	sputum	Pathogen.cl	China:Beijing	2019.0		2019-04-23	human	SRA	paeruginosa
SRR14519177	WGS	SAMN19112893	BEIJING INSTITUTE OF RADIATION MEDICINE	public	fastq,run.zq,sra	ncbi,s3,gs	gs.US,ncbi.public,s3.us-east-1	SRX10864726	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P1-S15	SRP319614	568189920.0	300.0	1788947100.0	PRJNA729183	2021-05-15T16:04:00Z	1.0	P1-S15	2019-05-07	China	Asia	sputum	Pathogen.cl	China:Beijing	2019.0		2019-05-07	human	SRA	paeruginosa
SRR14519178	WGS	SAMN19112894	BEIJING INSTITUTE OF RADIATION MEDICINE	public	fastq,run.zq,sra	s3,ncbi,gs	gs.US,s3.us-east-1,ncbi.public	SRX10864725	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P2-S1	SRP319614	644133284.0	300.0	1995933600.0	PRJNA729183	2021-05-15T16:05:00Z	1.0	P2-S1	2018-08-14	China	Asia	Wound Secretion	Pathogen.cl	China:Beijing	2018.0		2018-08-14	evironmental	SRA	paeruginosa
SRR14519179	WGS	SAMN19112896	BEIJING INSTITUTE OF RADIATION MEDICINE	public	run.zq,sra,fastq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX10864724	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S2	SRP319614	506177665.0	300.0	1580060100.0	PRJNA729183	2021-05-15T16:03:00Z	1.0	P3-S2	2017-12-21	China	Asia	sputum	Pathogen.cl	China:Beijing	2017.0		2017-12-21	human	SRA	paeruginosa
SRR14519180	WGS	SAMN19112897	BEIJING INSTITUTE OF RADIATION MEDICINE	public	run.zq,fastq,sra	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX10864723	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S3	SRP319614	561124111.0	300.0	1736703000.0	PRJNA729183	2021-05-15T16:04:00Z	1.0	P3-S3	2017-12-26	China	Asia	sputum	Pathogen.cl	China:Beijing	2017.0		2017-12-26	human	SRA	paeruginosa
SRR14519181	WGS	SAMN19112898	BEIJING INSTITUTE OF RADIATION MEDICINE	public	run.zq,sra,fastq	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	SRX10864722	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S4	SRP319614	444815758.0	300.0	1296420900.0	PRJNA729183	2021-05-15T16:03:00Z	1.0	P3-S4	2017-12-26	China	Asia	sputum	Pathogen.cl	China:Beijing	2017.0		2017-12-26	human	SRA	paeruginosa
SRR14519182	WGS	SAMN19112899	BEIJING INSTITUTE OF RADIATION MEDICINE	public	sra,run.zq,fastq	ncbi,gs,s3	gs.US,s3.us-east-1,ncbi.public	SRX10864721	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S5	SRP319614	505531582.0	300.0	1560602700.0	PRJNA729183	2021-05-15T16:03:00Z	1.0	P3-S5	2018-01-30	China	Asia	sputum	Pathogen.cl	China:Beijing	2018.0		2018-01-30	human	SRA	paeruginosa
SRR14519183	WGS	SAMN19112900	BEIJING INSTITUTE OF RADIATION MEDICINE	public	run.zq,sra,fastq	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.US	SRX10864720	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S6	SRP319614	487488603.0	300.0	1413933900.0	PRJNA729183	2021-05-15T03:11:00Z	1.0	P3-S6	2018-07-13	China	Asia	sputum	Pathogen.cl	China:Beijing	2018.0		2018-07-13	human	SRA	paeruginosa
SRR14519184	WGS	SAMN19112901	BEIJING INSTITUTE OF RADIATION MEDICINE	public	sra,fastq,run.zq	ncbi,s3,gs	gs.US,ncbi.public,s3.us-east-1	SRX10864719	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S7	SRP319614	593551642.0	300.0	1828852500.0	PRJNA729183	2021-05-15T16:05:00Z	1.0	P3-S7	2018-09-28	China	Asia	urine	Pathogen.cl	China:Beijing	2018.0		2018-09-28	human	SRA	paeruginosa
SRR14519185	WGS	SAMN19112903	BEIJING INSTITUTE OF RADIATION MEDICINE	public	fastq,sra,run.zq	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX10864718	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S9	SRP319614	647147858.0	300.0	2019226200.0	PRJNA729183	2021-05-15T16:05:00Z	1.0	P3-S9	2018-11-28	China	Asia	sputum	Pathogen.cl	China:Beijing	2018.0		2018-11-28	human	SRA	paeruginosa
SRR14519186	WGS	SAMN19112904	BEIJING INSTITUTE OF RADIATION MEDICINE	public	run.zq,fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX10864717	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S10	SRP319614	499581123.0	300.0	1458657600.0	PRJNA729183	2021-05-15T16:03:00Z	1.0	P3-S10	2018-12-25	China	Asia	sputum	Pathogen.cl	China:Beijing	2018.0		2018-12-25	human	SRA	paeruginosa
SRR14519187	WGS	SAMN19112905	BEIJING INSTITUTE OF RADIATION MEDICINE	public	run.zq,sra,fastq	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX10864716	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S11	SRP319614	630289648.0	300.0	1981498500.0	PRJNA729183	2021-05-15T16:04:00Z	1.0	P3-S11	2019-02-01	China	Asia	sputum	Pathogen.cl	China:Beijing	2019.0		2019-02-01	human	SRA	paeruginosa
SRR14519188	WGS	SAMN19112909	BEIJING INSTITUTE OF RADIATION MEDICINE	public	sra,fastq,run.zq	s3,gs,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX10864715	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S15	SRP319614	621099970.0	300.0	1950382200.0	PRJNA729183	2021-05-15T16:05:00Z	1.0	P3-S15	2019-04-23	China	Asia	sputum	Pathogen.cl	China:Beijing	2019.0		2019-04-23	human	SRA	paeruginosa
SRR14519189	WGS	SAMN19112910	BEIJING INSTITUTE OF RADIATION MEDICINE	public	fastq,run.zq,sra	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX10864714	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P3-S16	SRP319614	635741686.0	300.0	2007037200.0	PRJNA729183	2021-05-15T16:05:00Z	1.0	P3-S16	2019-05-27	China	Asia	blood	Pathogen.cl	China:Beijing	2019.0		2019-05-27	human	SRA	paeruginosa
SRR14519190	WGS	SAMN19112911	BEIJING INSTITUTE OF RADIATION MEDICINE	public	fastq,run.zq,sra	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX10864713	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P4-S1	SRP319614	433892116.0	300.0	1257520200.0	PRJNA729183	2021-05-15T16:03:00Z	1.0	P4-S1	2017-12-08	China	Asia	sputum	Pathogen.cl	China:Beijing	2017.0		2017-12-08	human	SRA	paeruginosa
SRR14519191	WGS	SAMN19112913	BEIJING INSTITUTE OF RADIATION MEDICINE	public	fastq,sra,run.zq	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	SRX10864712	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P4-S3	SRP319614	512878751.0	300.0	1585023600.0	PRJNA729183	2021-05-15T16:03:00Z	1.0	P4-S3	2018-01-26	China	Asia	sputum	Pathogen.cl	China:Beijing	2018.0		2018-01-26	human	SRA	paeruginosa
SRR14519192	WGS	SAMN19112914	BEIJING INSTITUTE OF RADIATION MEDICINE	public	run.zq,fastq,sra	s3,gs,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX10864711	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-09-16T00:00:00Z	P4-S4	SRP319614	574502870.0	300.0	1817714400.0	PRJNA729183	2021-05-15T16:04:00Z	1.0	P4-S4	2018-01-26	China	Asia	sputum	Pathogen.cl	China:Beijing	2018.0		2018-01-26	human	SRA	paeruginosa
